T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2011-2012

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2011-2012",16,"OLDHAM COUNTY","BOYS RANCH ISD",180901,"TRADITIONAL ISD/CSD","Female",117
"2011-2012",16,"OLDHAM COUNTY","BOYS RANCH ISD",180901,"TRADITIONAL ISD/CSD","Male",226
"2011-2012",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Female",287
"2011-2012",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Male",312
"2011-2012",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Female",564
"2011-2012",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Male",650
"2011-2012",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Female",390
"2011-2012",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Male",466
"2011-2012",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Female",86
"2011-2012",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Male",108
"2011-2012",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Female",230
"2011-2012",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Male",223
"2011-2012",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Female",6139
"2011-2012",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Male",6412
"2011-2012",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Female",723
"2011-2012",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Male",777
"2011-2012",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Female",213
"2011-2012",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Male",234
"2011-2012",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Female",2351
"2011-2012",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Male",2591
"2011-2012",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Female",1337
"2011-2012",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Male",1362
"2011-2012",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Female",1108
"2011-2012",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Male",1217
"2011-2012",09,"WICHITA COUNTY","BRIGHT IDEAS CHARTER",243801,"OPEN ENROLLMENT CHARTER","Female",113
"2011-2012",09,"WICHITA COUNTY","BRIGHT IDEAS CHARTER",243801,"OPEN ENROLLMENT CHARTER","Male",79
"2011-2012",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Female",227
"2011-2012",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Male",247
"2011-2012",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Female",467
"2011-2012",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Male",487
"2011-2012",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Female",141
"2011-2012",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Male",140
"2011-2012",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Female",208
"2011-2012",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Male",221
"2011-2012",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Female",104
"2011-2012",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Male",97
"2011-2012",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Female",471
"2011-2012",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Male",547
"2011-2012",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Female",736
"2011-2012",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Male",792
"2011-2012",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Female",861
"2011-2012",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Male",910
"2011-2012",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Female",1399
"2011-2012",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Male",1504
"2011-2012",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Female",24281
"2011-2012",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Male",25374
"2011-2012",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Female",1789
"2011-2012",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Male",1790
"2011-2012",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Female",410
"2011-2012",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Male",390
"2011-2012",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Female",7666
"2011-2012",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Male",7945
"2011-2012",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Female",112
"2011-2012",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Male",106
"2011-2012",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Female",86
"2011-2012",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Male",105
"2011-2012",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Female",55
"2011-2012",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Male",47
"2011-2012",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Female",456
"2011-2012",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Male",465
"2011-2012",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Female",991
"2011-2012",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Male",1135
"2011-2012",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Female",762
"2011-2012",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Male",790
"2011-2012",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Female",1640
"2011-2012",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Male",1696
"2011-2012",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Female",141
"2011-2012",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Male",165
"2011-2012",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Female",4902
"2011-2012",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Male",5358
"2011-2012",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Female",1585
"2011-2012",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Male",1692
"2011-2012",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Female",449
"2011-2012",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Male",422
"2011-2012",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Female",161
"2011-2012",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Male",199
"2011-2012",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Female",636
"2011-2012",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Male",744
"2011-2012",09,"CLAY COUNTY","BYERS ISD",039901,"TRADITIONAL ISD/CSD","Female",28
"2011-2012",09,"CLAY COUNTY","BYERS ISD",039901,"TRADITIONAL ISD/CSD","Male",19
"2011-2012",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Female",119
"2011-2012",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Male",134
"2011-2012",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Female",752
"2011-2012",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Male",803
"2011-2012",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Female",1938
"2011-2012",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Male",2016
"2011-2012",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Female",904
"2011-2012",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Male",974
"2011-2012",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Female",2042
"2011-2012",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Male",2196
"2011-2012",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Female",588
"2011-2012",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Male",567
"2011-2012",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Female",71
"2011-2012",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Male",82
"2011-2012",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Female",139
"2011-2012",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Male",108
"2011-2012",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Female",764
"2011-2012",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Male",821
"2011-2012",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Female",171
"2011-2012",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Male",197
"2011-2012",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Female",448
"2011-2012",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Male",459
"2011-2012",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Female",973
"2011-2012",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Male",1048
"2011-2012",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Female",2976
"2011-2012",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Male",3055
"2011-2012",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Female",4380
"2011-2012",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Male",4688
"2011-2012",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Female",325
"2011-2012",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Male",345
"2011-2012",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Female",1191
"2011-2012",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Male",1186
"2011-2012",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Female",3706
"2011-2012",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Male",3986
"2011-2012",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Female",12843
"2011-2012",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Male",13580
"2011-2012",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Female",1354
"2011-2012",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Male",1537
"2011-2012",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Female",1792
"2011-2012",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Male",1880
"2011-2012",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Female",278
"2011-2012",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Male",313
"2011-2012",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Female",3956
"2011-2012",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Male",4197
"2011-2012",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Female",118
"2011-2012",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Male",132
"2011-2012",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Female",220
"2011-2012",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Male",244
"2011-2012",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Female",968
"2011-2012",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Male",1045
"2011-2012",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Female",1303
"2011-2012",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Male",1386
"2011-2012",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Female",292
"2011-2012",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Male",324
"2011-2012",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Female",322
"2011-2012",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Female",63
"2011-2012",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Male",370
"2011-2012",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Male",67
"2011-2012",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Female",508
"2011-2012",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Male",534
"2011-2012",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Female",745
"2011-2012",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Male",785
"2011-2012",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Female",4142
"2011-2012",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Male",4584
"2011-2012",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Female",77
"2011-2012",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Male",80
"2011-2012",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Female",196
"2011-2012",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Male",147
"2011-2012",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Female",194
"2011-2012",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Male",213
"2011-2012",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Female",1611
"2011-2012",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Female",499
"2011-2012",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Male",1839
"2011-2012",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Male",471
"2011-2012",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Female",234
"2011-2012",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Male",290
"2011-2012",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Female",60
"2011-2012",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Male",67
"2011-2012",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Female",88
"2011-2012",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Male",91
"2011-2012",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Female",267
"2011-2012",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Male",294
"2011-2012",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Female",464
"2011-2012",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Male",424
"2011-2012",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Female",546
"2011-2012",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Male",590
"2011-2012",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Female",99
"2011-2012",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Male",92
"2011-2012",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Female",229
"2011-2012",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Male",275
"2011-2012",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Female",1134
"2011-2012",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Male",1256
"2011-2012",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Female",183
"2011-2012",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Male",192
"2011-2012",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Female",400
"2011-2012",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Male",439
"2011-2012",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Female",204
"2011-2012",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Male",240
"2011-2012",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Female",440
"2011-2012",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Male",418
"2011-2012",20,"BEXAR COUNTY","CITY CENTER HEALTH CAREERS",015832,"OPEN ENROLLMENT CHARTER","Female",81
"2011-2012",20,"BEXAR COUNTY","CITY CENTER HEALTH CAREERS",015832,"OPEN ENROLLMENT CHARTER","Male",64
"2011-2012",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Female",439
"2011-2012",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Male",505
"2011-2012",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Female",253
"2011-2012",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Male",245
"2011-2012",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Female",322
"2011-2012",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Male",349
"2011-2012",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Female",194
"2011-2012",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Male",170
"2011-2012",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Female",19101
"2011-2012",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Male",20108
"2011-2012",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Female",3320
"2011-2012",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Male",3454
"2011-2012",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Female",1832
"2011-2012",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Male",1878
"2011-2012",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Female",527
"2011-2012",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Male",569
"2011-2012",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Female",5786
"2011-2012",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Male",6100
"2011-2012",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Female",735
"2011-2012",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Male",730
"2011-2012",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Female",428
"2011-2012",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Male",385
"2011-2012",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Female",798
"2011-2012",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Male",873
"2011-2012",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Female",424
"2011-2012",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Male",453
"2011-2012",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Female",5317
"2011-2012",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Male",5488
"2011-2012",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Female",262
"2011-2012",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Male",288
"2011-2012",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Female",210
"2011-2012",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Male",218
"2011-2012",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Female",530
"2011-2012",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Male",538
"2011-2012",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Female",1447
"2011-2012",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Male",1543
"2011-2012",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Female",808
"2011-2012",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Male",848
"2011-2012",13,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Female",8505
"2011-2012",13,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Male",9312
"2011-2012",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Female",584
"2011-2012",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Male",659
"2011-2012",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Female",492
"2011-2012",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Male",602
"2011-2012",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Female",765
"2011-2012",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Male",830
"2011-2012",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Female",803
"2011-2012",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Male",839
"2011-2012",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Female",389
"2011-2012",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Male",406
"2011-2012",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Female",126
"2011-2012",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Male",124
"2011-2012",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Female",46
