T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2013-2014

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2013-2014",16,"PARMER COUNTY","BOVINA ISD",185901,"TRADITIONAL ISD/CSD","Male",245
"2013-2014",09,"MONTAGUE COUNTY","BOWIE ISD",169901,"TRADITIONAL ISD/CSD","Female",820
"2013-2014",09,"MONTAGUE COUNTY","BOWIE ISD",169901,"TRADITIONAL ISD/CSD","Male",886
"2013-2014",11,"WISE COUNTY","BOYD ISD",249902,"TRADITIONAL ISD/CSD","Female",546
"2013-2014",11,"WISE COUNTY","BOYD ISD",249902,"TRADITIONAL ISD/CSD","Male",609
"2013-2014",16,"OLDHAM COUNTY","BOYS RANCH ISD",180901,"TRADITIONAL ISD/CSD","Female",107
"2013-2014",16,"OLDHAM COUNTY","BOYS RANCH ISD",180901,"TRADITIONAL ISD/CSD","Male",207
"2013-2014",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Female",304
"2013-2014",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Male",337
"2013-2014",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Female",560
"2013-2014",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Male",690
"2013-2014",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Female",398
"2013-2014",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Male",425
"2013-2014",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Female",91
"2013-2014",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Male",115
"2013-2014",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Female",245
"2013-2014",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Male",233
"2013-2014",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Female",6062
"2013-2014",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Male",6327
"2013-2014",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Female",730
"2013-2014",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Male",784
"2013-2014",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Female",215
"2013-2014",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Male",227
"2013-2014",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Female",2313
"2013-2014",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Male",2579
"2013-2014",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Female",1376
"2013-2014",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Male",1421
"2013-2014",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Female",992
"2013-2014",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Male",1134
"2013-2014",09,"WICHITA COUNTY","BRIGHT IDEAS CHARTER",243801,"OPEN ENROLLMENT CHARTER","Female",99
"2013-2014",09,"WICHITA COUNTY","BRIGHT IDEAS CHARTER",243801,"OPEN ENROLLMENT CHARTER","Male",60
"2013-2014",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Female",204
"2013-2014",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Male",218
"2013-2014",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Female",492
"2013-2014",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Male",556
"2013-2014",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Female",146
"2013-2014",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Male",126
"2013-2014",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Female",205
"2013-2014",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Male",212
"2013-2014",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Female",95
"2013-2014",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Male",82
"2013-2014",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Female",713
"2013-2014",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Male",798
"2013-2014",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Female",732
"2013-2014",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Male",810
"2013-2014",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Female",860
"2013-2014",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Male",932
"2013-2014",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Female",1356
"2013-2014",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Male",1410
"2013-2014",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Female",24113
"2013-2014",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Male",25257
"2013-2014",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Female",1726
"2013-2014",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Male",1794
"2013-2014",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Female",389
"2013-2014",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Male",374
"2013-2014",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Female",7716
"2013-2014",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Male",8025
"2013-2014",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Female",132
"2013-2014",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Male",114
"2013-2014",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Female",80
"2013-2014",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Male",95
"2013-2014",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Female",81
"2013-2014",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Male",69
"2013-2014",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Female",472
"2013-2014",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Male",517
"2013-2014",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Female",1123
"2013-2014",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Male",1190
"2013-2014",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Female",761
"2013-2014",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Male",772
"2013-2014",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Female",1695
"2013-2014",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Male",1755
"2013-2014",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Female",132
"2013-2014",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Male",145
"2013-2014",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Female",5153
"2013-2014",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Male",5591
"2013-2014",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Female",1552
"2013-2014",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Male",1676
"2013-2014",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Female",450
"2013-2014",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Male",464
"2013-2014",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Female",166
"2013-2014",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Male",197
"2013-2014",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Female",696
"2013-2014",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Male",775
"2013-2014",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Female",95
"2013-2014",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Male",107
"2013-2014",04,"HARRIS COUNTY","C O R E ACADEMY",101869,"OPEN ENROLLMENT CHARTER","Female",35
"2013-2014",04,"HARRIS COUNTY","C O R E ACADEMY",101869,"OPEN ENROLLMENT CHARTER","Male",39
"2013-2014",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Female",759
"2013-2014",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Male",787
"2013-2014",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Female",1923
"2013-2014",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Male",2063
"2013-2014",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Female",867
"2013-2014",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Male",904
"2013-2014",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Female",2071
"2013-2014",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Male",2211
"2013-2014",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Female",567
"2013-2014",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Male",593
"2013-2014",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Female",74
"2013-2014",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Male",90
"2013-2014",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Female",173
"2013-2014",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Male",111
"2013-2014",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Female",805
"2013-2014",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Male",866
"2013-2014",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Female",173
"2013-2014",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Male",184
"2013-2014",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Female",492
"2013-2014",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Male",482
"2013-2014",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Female",991
"2013-2014",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Male",1077
"2013-2014",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Female",2916
"2013-2014",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Male",3085
"2013-2014",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Female",4523
"2013-2014",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Male",4897
"2013-2014",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Female",314
"2013-2014",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Male",323
"2013-2014",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Female",1249
"2013-2014",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Male",1208
"2013-2014",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Female",3769
"2013-2014",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Male",4043
"2013-2014",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Female",12773
"2013-2014",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Male",13574
"2013-2014",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Female",1279
"2013-2014",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Male",1469
"2013-2014",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Female",1902
"2013-2014",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Male",2041
"2013-2014",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Female",269
"2013-2014",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Male",284
"2013-2014",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Female",3819
"2013-2014",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Male",4047
"2013-2014",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Female",168
"2013-2014",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Male",185
"2013-2014",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Female",212
"2013-2014",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Male",239
"2013-2014",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Female",989
"2013-2014",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Male",1086
"2013-2014",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Female",1340
"2013-2014",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Male",1434
"2013-2014",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Female",276
"2013-2014",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Male",303
"2013-2014",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Female",330
"2013-2014",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Female",45
"2013-2014",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Male",362
"2013-2014",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Male",65
"2013-2014",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Female",563
"2013-2014",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Male",566
"2013-2014",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Female",785
"2013-2014",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Male",808
"2013-2014",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Female",4307
"2013-2014",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Male",4636
"2013-2014",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Female",56
"2013-2014",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Male",72
"2013-2014",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Female",206
"2013-2014",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Male",154
"2013-2014",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Female",246
"2013-2014",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Male",256
"2013-2014",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Female",1694
"2013-2014",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Female",513
"2013-2014",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Male",1798
"2013-2014",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Male",491
"2013-2014",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Female",252
"2013-2014",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Male",283
"2013-2014",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Female",62
"2013-2014",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Male",67
"2013-2014",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Female",86
"2013-2014",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Male",92
"2013-2014",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Female",285
"2013-2014",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Male",315
"2013-2014",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Female",538
"2013-2014",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Male",594
"2013-2014",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Female",99
"2013-2014",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Male",107
"2013-2014",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Female",252
"2013-2014",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Male",257
"2013-2014",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Female",1159
"2013-2014",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Male",1294
"2013-2014",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Female",188
"2013-2014",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Male",188
"2013-2014",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Female",450
"2013-2014",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Male",448
"2013-2014",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Female",229
"2013-2014",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Male",243
"2013-2014",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Female",443
"2013-2014",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Male",437
"2013-2014",20,"BEXAR COUNTY","CITY CENTER HEALTH CAREERS",015832,"OPEN ENROLLMENT CHARTER","Female",69
"2013-2014",20,"BEXAR COUNTY","CITY CENTER HEALTH CAREERS",015832,"OPEN ENROLLMENT CHARTER","Male",75
"2013-2014",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Female",463
"2013-2014",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Male",524
"2013-2014",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Female",239
"2013-2014",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Male",219
"2013-2014",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Female",302
"2013-2014",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Male",308
"2013-2014",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Female",185
"2013-2014",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Male",184
"2013-2014",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Female",19543
"2013-2014",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Male",20455
"2013-2014",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Female",3197
"2013-2014",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Male",3399
"2013-2014",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Female",1840
"2013-2014",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Male",1998
"2013-2014",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Female",495
"2013-2014",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Male",545
"2013-2014",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Female",5789
"2013-2014",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Male",6061
"2013-2014",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Female",723
"2013-2014",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Male",727
"2013-2014",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Female",435
"2013-2014",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Male",441
"2013-2014",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Female",669
"2013-2014",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Male",831
"2013-2014",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Female",436
"2013-2014",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Male",445
"2013-2014",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Female",5695
"2013-2014",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Male",6018
"2013-2014",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Female",261
"2013-2014",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Male",255
"2013-2014",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Female",203
"2013-2014",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Male",213
"2013-2014",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Female",518
"2013-2014",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Male",521
"2013-2014",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Female",1470
"2013-2014",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Male",1575
"2013-2014",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Female",817
"2013-2014",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Male",852
"2013-2014",13,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Female",9352
"2013-2014",13,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Male",10148
"2013-2014",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Female",591
"2013-2014",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Male",671
"2013-2014",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Female",532
"2013-2014",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Male",584
"2013-2014",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Female",713
"2013-2014",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Male",790
"2013-2014",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Female",808
"2013-2014",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Male",872
"2013-2014",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Female",368
"2013-2014",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Male",397
"2013-2014",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Female",233
